user_id,category_id,category_name,category_family,interaction_weight,train_weight,test_weight
USR-00616,CAT-021,Toys,Family,10,8,2
USR-00616,CAT-022,Baby care,Family,7,6,1
USR-00616,CAT-023,Books,Family,7,2,5
USR-00616,CAT-024,Stationery,Family,11,11,0
USR-00616,CAT-025,Board games,Family,12,10,2
USR-00616,CAT-028,Garden,Outdoor,6,4,2
USR-00617,CAT-001,Smartphones,Digital,2,2,0
USR-00617,CAT-006,Kitchen appliances,Home,2,1,1
USR-00617,CAT-021,Toys,Family,13,9,4
USR-00617,CAT-022,Baby care,Family,11,8,3
USR-00617,CAT-025,Board games,Family,7,4,3
USR-00618,CAT-007,Cleaning,Home,3,2,1
USR-00618,CAT-008,Coffee,Home,11,9,2
USR-00618,CAT-009,Lighting,Home,11,9,2
USR-00618,CAT-010,Bedding,Home,7,5,2
USR-00618,CAT-021,Toys,Family,9,7,2
USR-00618,CAT-023,Books,Family,6,5,1
USR-00618,CAT-025,Board games,Family,6,4,2
USR-00619,CAT-002,Laptops,Digital,7,6,1
USR-00619,CAT-004,Monitors,Digital,13,9,4
USR-00619,CAT-005,Storage,Digital,5,5,0
USR-00619,CAT-022,Baby care,Family,1,1,0
USR-00620,CAT-001,Smartphones,Digital,13,12,1
USR-00620,CAT-002,Laptops,Digital,6,4,2
USR-00620,CAT-003,Headphones,Digital,9,9,0
USR-00620,CAT-004,Monitors,Digital,15,12,3
USR-00620,CAT-005,Storage,Digital,9,4,5
USR-00620,CAT-016,Skincare,Wellness,7,4,3
USR-00620,CAT-019,Fitness,Wellness,4,4,0
USR-00620,CAT-020,Personal care,Wellness,6,5,1
USR-00621,CAT-016,Skincare,Wellness,8,7,1
USR-00621,CAT-017,Haircare,Wellness,8,8,0
USR-00621,CAT-020,Personal care,Wellness,5,4,1
USR-00621,CAT-022,Baby care,Family,11,9,2
USR-00621,CAT-023,Books,Family,12,9,3
USR-00621,CAT-024,Stationery,Family,8,3,5
USR-00621,CAT-025,Board games,Family,9,7,2
USR-00622,CAT-011,Clothing,Style,9,8,1
USR-00622,CAT-012,Shoes,Style,11,9,2
USR-00622,CAT-013,Bags,Style,7,5,2
USR-00623,CAT-026,Cycling,Outdoor,6,3,3
USR-00623,CAT-027,Camping,Outdoor,5,4,1
USR-00623,CAT-028,Garden,Outdoor,13,8,5
USR-00623,CAT-029,Automotive,Outdoor,10,6,4
USR-00623,CAT-030,Sports,Outdoor,16,15,1
USR-00624,CAT-012,Shoes,Style,8,8,0
USR-00624,CAT-013,Bags,Style,10,8,2
USR-00624,CAT-014,Accessories,Style,6,6,0
USR-00625,CAT-024,Stationery,Family,1,1,0
USR-00625,CAT-026,Cycling,Outdoor,5,5,0
USR-00625,CAT-028,Garden,Outdoor,5,3,2
USR-00625,CAT-029,Automotive,Outdoor,7,4,3
USR-00626,CAT-011,Clothing,Style,10,9,1
USR-00626,CAT-012,Shoes,Style,5,4,1
USR-00626,CAT-013,Bags,Style,7,7,0
USR-00626,CAT-015,Jewelry,Style,6,4,2
USR-00627,CAT-006,Kitchen appliances,Home,2,2,0
USR-00627,CAT-009,Lighting,Home,5,5,0
USR-00627,CAT-021,Toys,Family,11,8,3
USR-00627,CAT-022,Baby care,Family,7,7,0
USR-00627,CAT-024,Stationery,Family,12,6,6
USR-00627,CAT-025,Board games,Family,7,6,1
USR-00628,CAT-002,Laptops,Digital,13,13,0
USR-00628,CAT-003,Headphones,Digital,9,9,0
USR-00628,CAT-004,Monitors,Digital,7,6,1
USR-00629,CAT-006,Kitchen appliances,Home,12,9,3
USR-00629,CAT-008,Coffee,Home,7,3,4
USR-00629,CAT-010,Bedding,Home,8,8,0
USR-00629,CAT-017,Haircare,Wellness,3,3,0
USR-00629,CAT-018,Supplements,Wellness,8,5,3
USR-00629,CAT-019,Fitness,Wellness,9,7,2
USR-00629,CAT-020,Personal care,Wellness,4,4,0
USR-00630,CAT-006,Kitchen appliances,Home,5,4,1
USR-00630,CAT-007,Cleaning,Home,5,4,1
USR-00630,CAT-010,Bedding,Home,6,4,2
USR-00630,CAT-022,Baby care,Family,6,5,1
USR-00630,CAT-023,Books,Family,13,13,0
USR-00630,CAT-024,Stationery,Family,6,5,1
USR-00630,CAT-025,Board games,Family,16,13,3
USR-00631,CAT-010,Bedding,Home,4,4,0
USR-00631,CAT-028,Garden,Outdoor,13,11,2
USR-00631,CAT-029,Automotive,Outdoor,9,8,1
USR-00631,CAT-030,Sports,Outdoor,8,7,1
USR-00632,CAT-016,Skincare,Wellness,3,3,0
USR-00632,CAT-021,Toys,Family,9,8,1
USR-00632,CAT-022,Baby care,Family,6,6,0
USR-00632,CAT-023,Books,Family,10,7,3
USR-00632,CAT-024,Stationery,Family,14,9,5
USR-00632,CAT-025,Board games,Family,6,5,1
USR-00633,CAT-001,Smartphones,Digital,11,9,2
USR-00633,CAT-002,Laptops,Digital,5,4,1
USR-00633,CAT-003,Headphones,Digital,9,6,3
USR-00633,CAT-004,Monitors,Digital,4,2,2
USR-00633,CAT-005,Storage,Digital,10,9,1
USR-00633,CAT-027,Camping,Outdoor,3,2,1
USR-00634,CAT-001,Smartphones,Digital,2,2,0
USR-00634,CAT-007,Cleaning,Home,7,6,1
USR-00634,CAT-008,Coffee,Home,9,8,1
USR-00634,CAT-009,Lighting,Home,10,10,0
USR-00634,CAT-010,Bedding,Home,15,13,2
USR-00634,CAT-018,Supplements,Wellness,4,3,1
USR-00635,CAT-001,Smartphones,Digital,7,7,0
USR-00635,CAT-002,Laptops,Digital,14,12,2
USR-00635,CAT-003,Headphones,Digital,5,5,0
USR-00635,CAT-004,Monitors,Digital,10,9,1
USR-00635,CAT-005,Storage,Digital,7,7,0
USR-00635,CAT-011,Clothing,Style,5,4,1
USR-00635,CAT-014,Accessories,Style,8,8,0
USR-00635,CAT-015,Jewelry,Style,5,5,0
USR-00636,CAT-001,Smartphones,Digital,11,9,2
USR-00636,CAT-003,Headphones,Digital,8,7,1
USR-00636,CAT-004,Monitors,Digital,13,10,3
USR-00636,CAT-016,Skincare,Wellness,8,6,2
USR-00636,CAT-017,Haircare,Wellness,8,7,1
USR-00636,CAT-020,Personal care,Wellness,7,7,0
USR-00637,CAT-006,Kitchen appliances,Home,4,4,0
USR-00637,CAT-016,Skincare,Wellness,13,10,3
USR-00637,CAT-017,Haircare,Wellness,6,4,2
USR-00637,CAT-019,Fitness,Wellness,10,7,3
USR-00637,CAT-020,Personal care,Wellness,7,7,0
USR-00638,CAT-016,Skincare,Wellness,5,3,2
USR-00638,CAT-019,Fitness,Wellness,2,1,1
USR-00638,CAT-022,Baby care,Family,9,5,4
USR-00638,CAT-023,Books,Family,12,9,3
USR-00638,CAT-025,Board games,Family,15,13,2
USR-00639,CAT-018,Supplements,Wellness,1,1,0
USR-00639,CAT-021,Toys,Family,12,8,4
USR-00639,CAT-023,Books,Family,10,4,6
USR-00639,CAT-024,Stationery,Family,10,7,3
USR-00640,CAT-026,Cycling,Outdoor,12,8,4
USR-00640,CAT-027,Camping,Outdoor,10,8,2
USR-00640,CAT-028,Garden,Outdoor,6,5,1
USR-00640,CAT-029,Automotive,Outdoor,4,3,1
USR-00640,CAT-030,Sports,Outdoor,10,10,0
USR-00641,CAT-001,Smartphones,Digital,4,4,0
USR-00641,CAT-021,Toys,Family,8,5,3
USR-00641,CAT-022,Baby care,Family,8,6,2
USR-00641,CAT-023,Books,Family,6,3,3
USR-00641,CAT-024,Stationery,Family,10,9,1
USR-00641,CAT-025,Board games,Family,13,8,5
USR-00641,CAT-028,Garden,Outdoor,1,1,0
USR-00642,CAT-021,Toys,Family,9,6,3
USR-00642,CAT-022,Baby care,Family,7,7,0
USR-00642,CAT-023,Books,Family,6,5,1
USR-00642,CAT-024,Stationery,Family,10,7,3
USR-00642,CAT-025,Board games,Family,8,7,1
USR-00642,CAT-028,Garden,Outdoor,4,4,0
USR-00642,CAT-029,Automotive,Outdoor,6,5,1
USR-00642,CAT-030,Sports,Outdoor,5,3,2
USR-00643,CAT-001,Smartphones,Digital,5,5,0
USR-00643,CAT-004,Monitors,Digital,8,7,1
USR-00643,CAT-005,Storage,Digital,9,8,1
USR-00643,CAT-015,Jewelry,Style,2,2,0
USR-00644,CAT-005,Storage,Digital,4,3,1
USR-00644,CAT-006,Kitchen appliances,Home,7,6,1
USR-00644,CAT-007,Cleaning,Home,13,10,3
USR-00644,CAT-008,Coffee,Home,20,17,3
USR-00644,CAT-009,Lighting,Home,10,7,3
USR-00645,CAT-016,Skincare,Wellness,9,9,0
USR-00645,CAT-017,Haircare,Wellness,12,6,6
USR-00645,CAT-018,Supplements,Wellness,8,7,1
USR-00645,CAT-019,Fitness,Wellness,6,4,2
USR-00645,CAT-020,Personal care,Wellness,8,6,2
USR-00645,CAT-023,Books,Family,5,3,2
USR-00646,CAT-016,Skincare,Wellness,8,6,2
USR-00646,CAT-019,Fitness,Wellness,8,8,0
USR-00646,CAT-020,Personal care,Wellness,5,3,2
USR-00646,CAT-021,Toys,Family,9,8,1
USR-00646,CAT-023,Books,Family,6,6,0
USR-00646,CAT-025,Board games,Family,8,4,4
USR-00647,CAT-001,Smartphones,Digital,9,9,0
USR-00647,CAT-002,Laptops,Digital,14,12,2
USR-00647,CAT-003,Headphones,Digital,7,6,1
USR-00647,CAT-004,Monitors,Digital,10,9,1
USR-00647,CAT-005,Storage,Digital,9,8,1
USR-00647,CAT-017,Haircare,Wellness,2,2,0
USR-00648,CAT-011,Clothing,Style,15,12,3
USR-00648,CAT-012,Shoes,Style,8,5,3
USR-00648,CAT-013,Bags,Style,12,6,6
USR-00648,CAT-014,Accessories,Style,5,5,0
USR-00648,CAT-015,Jewelry,Style,9,8,1
USR-00649,CAT-001,Smartphones,Digital,4,4,0
USR-00649,CAT-016,Skincare,Wellness,6,5,1
USR-00649,CAT-017,Haircare,Wellness,8,6,2
USR-00649,CAT-018,Supplements,Wellness,5,4,1
USR-00649,CAT-019,Fitness,Wellness,12,9,3
USR-00649,CAT-020,Personal care,Wellness,7,6,1
USR-00649,CAT-023,Books,Family,3,3,0
USR-00650,CAT-001,Smartphones,Digital,14,10,4
USR-00650,CAT-002,Laptops,Digital,7,6,1
USR-00650,CAT-003,Headphones,Digital,10,8,2
USR-00650,CAT-023,Books,Family,1,1,0
USR-00651,CAT-008,Coffee,Home,1,1,0
USR-00651,CAT-011,Clothing,Style,5,3,2
USR-00651,CAT-013,Bags,Style,8,8,0
USR-00651,CAT-015,Jewelry,Style,5,5,0
USR-00651,CAT-016,Skincare,Wellness,4,4,0
USR-00652,CAT-001,Smartphones,Digital,9,5,4
USR-00652,CAT-003,Headphones,Digital,9,9,0
USR-00652,CAT-005,Storage,Digital,8,7,1
USR-00652,CAT-027,Camping,Outdoor,8,5,3
USR-00652,CAT-028,Garden,Outdoor,7,7,0
USR-00652,CAT-029,Automotive,Outdoor,3,2,1
USR-00652,CAT-030,Sports,Outdoor,6,4,2
USR-00653,CAT-010,Bedding,Home,2,2,0
USR-00653,CAT-017,Haircare,Wellness,12,11,1
USR-00653,CAT-018,Supplements,Wellness,16,12,4
USR-00653,CAT-019,Fitness,Wellness,5,3,2
USR-00653,CAT-020,Personal care,Wellness,5,4,1
USR-00653,CAT-028,Garden,Outdoor,7,6,1
USR-00654,CAT-006,Kitchen appliances,Home,9,8,1
USR-00654,CAT-007,Cleaning,Home,12,11,1
USR-00654,CAT-008,Coffee,Home,9,8,1
USR-00654,CAT-009,Lighting,Home,11,7,4
USR-00654,CAT-022,Baby care,Family,9,9,0
USR-00654,CAT-023,Books,Family,6,5,1
USR-00654,CAT-025,Board games,Family,5,4,1
USR-00655,CAT-021,Toys,Family,8,8,0
USR-00655,CAT-022,Baby care,Family,9,9,0
USR-00655,CAT-023,Books,Family,10,7,3
USR-00655,CAT-024,Stationery,Family,10,7,3
USR-00655,CAT-025,Board games,Family,14,10,4
USR-00655,CAT-029,Automotive,Outdoor,5,4,1
USR-00656,CAT-004,Monitors,Digital,3,3,0
USR-00656,CAT-006,Kitchen appliances,Home,7,5,2
USR-00656,CAT-007,Cleaning,Home,10,6,4
USR-00656,CAT-008,Coffee,Home,13,9,4
USR-00656,CAT-009,Lighting,Home,7,7,0
USR-00656,CAT-010,Bedding,Home,10,9,1
USR-00656,CAT-011,Clothing,Style,2,2,0
USR-00657,CAT-011,Clothing,Style,4,4,0
USR-00657,CAT-021,Toys,Family,9,9,0
USR-00657,CAT-022,Baby care,Family,13,11,2
USR-00657,CAT-023,Books,Family,8,6,2
USR-00657,CAT-024,Stationery,Family,14,14,0
USR-00657,CAT-025,Board games,Family,8,6,2
USR-00658,CAT-006,Kitchen appliances,Home,11,9,2
USR-00658,CAT-008,Coffee,Home,17,14,3
USR-00658,CAT-009,Lighting,Home,12,10,2
USR-00658,CAT-016,Skincare,Wellness,8,7,1
USR-00658,CAT-017,Haircare,Wellness,10,9,1
USR-00658,CAT-020,Personal care,Wellness,5,4,1
USR-00659,CAT-001,Smartphones,Digital,6,4,2
USR-00659,CAT-002,Laptops,Digital,4,3,1
USR-00659,CAT-004,Monitors,Digital,7,6,1
USR-00659,CAT-016,Skincare,Wellness,11,9,2
USR-00659,CAT-017,Haircare,Wellness,7,7,0
USR-00659,CAT-020,Personal care,Wellness,10,5,5
USR-00660,CAT-007,Cleaning,Home,5,5,0
USR-00660,CAT-008,Coffee,Home,5,4,1
USR-00660,CAT-009,Lighting,Home,8,4,4
USR-00660,CAT-011,Clothing,Style,7,6,1
USR-00660,CAT-013,Bags,Style,8,7,1
USR-00660,CAT-014,Accessories,Style,10,7,3
USR-00660,CAT-015,Jewelry,Style,7,7,0
USR-00661,CAT-006,Kitchen appliances,Home,6,6,0
USR-00661,CAT-007,Cleaning,Home,6,4,2
USR-00661,CAT-008,Coffee,Home,5,5,0
USR-00661,CAT-010,Bedding,Home,10,8,2
USR-00661,CAT-028,Garden,Outdoor,7,5,2
USR-00661,CAT-029,Automotive,Outdoor,5,2,3
USR-00661,CAT-030,Sports,Outdoor,8,7,1
USR-00662,CAT-002,Laptops,Digital,3,3,0
USR-00662,CAT-026,Cycling,Outdoor,11,9,2
USR-00662,CAT-027,Camping,Outdoor,7,5,2
USR-00662,CAT-028,Garden,Outdoor,7,5,2
USR-00662,CAT-030,Sports,Outdoor,8,6,2
USR-00663,CAT-001,Smartphones,Digital,4,3,1
USR-00663,CAT-002,Laptops,Digital,14,10,4
USR-00663,CAT-003,Headphones,Digital,9,7,2
USR-00663,CAT-004,Monitors,Digital,6,4,2
USR-00663,CAT-005,Storage,Digital,4,4,0
USR-00663,CAT-011,Clothing,Style,4,4,0
USR-00664,CAT-001,Smartphones,Digital,15,12,3
USR-00664,CAT-002,Laptops,Digital,5,5,0
USR-00664,CAT-004,Monitors,Digital,8,6,2
USR-00664,CAT-005,Storage,Digital,6,6,0
USR-00664,CAT-021,Toys,Family,3,3,0
USR-00665,CAT-001,Smartphones,Digital,4,3,1
USR-00665,CAT-006,Kitchen appliances,Home,11,10,1
USR-00665,CAT-007,Cleaning,Home,8,5,3
USR-00665,CAT-008,Coffee,Home,8,8,0
USR-00665,CAT-009,Lighting,Home,10,9,1
USR-00665,CAT-010,Bedding,Home,6,3,3
USR-00665,CAT-011,Clothing,Style,3,3,0
USR-00666,CAT-021,Toys,Family,7,7,0
USR-00666,CAT-022,Baby care,Family,11,10,1
USR-00666,CAT-023,Books,Family,8,6,2
USR-00666,CAT-024,Stationery,Family,7,6,1
USR-00666,CAT-025,Board games,Family,12,10,2
USR-00667,CAT-021,Toys,Family,6,4,2
USR-00667,CAT-022,Baby care,Family,12,8,4
USR-00667,CAT-023,Books,Family,9,7,2
USR-00667,CAT-024,Stationery,Family,12,9,3
USR-00667,CAT-025,Board games,Family,10,10,0
USR-00667,CAT-026,Cycling,Outdoor,9,7,2
USR-00667,CAT-028,Garden,Outdoor,5,4,1
USR-00667,CAT-030,Sports,Outdoor,10,9,1
USR-00668,CAT-012,Shoes,Style,4,4,0
USR-00668,CAT-013,Bags,Style,9,7,2
USR-00668,CAT-014,Accessories,Style,7,6,1
USR-00668,CAT-026,Cycling,Outdoor,7,7,0
USR-00668,CAT-027,Camping,Outdoor,8,8,0
USR-00668,CAT-028,Garden,Outdoor,11,7,4
USR-00668,CAT-029,Automotive,Outdoor,12,9,3
USR-00668,CAT-030,Sports,Outdoor,12,11,1
USR-00669,CAT-005,Storage,Digital,4,4,0
USR-00669,CAT-006,Kitchen appliances,Home,7,5,2
USR-00669,CAT-007,Cleaning,Home,5,4,1
USR-00669,CAT-009,Lighting,Home,10,9,1
USR-00669,CAT-010,Bedding,Home,8,7,1
USR-00669,CAT-023,Books,Family,5,5,0
USR-00670,CAT-011,Clothing,Style,7,5,2
USR-00670,CAT-012,Shoes,Style,15,13,2
USR-00670,CAT-013,Bags,Style,8,5,3
USR-00670,CAT-014,Accessories,Style,9,8,1
USR-00670,CAT-015,Jewelry,Style,6,5,1
USR-00670,CAT-025,Board games,Family,3,3,0
USR-00671,CAT-001,Smartphones,Digital,11,7,4
USR-00671,CAT-002,Laptops,Digital,7,5,2
USR-00671,CAT-004,Monitors,Digital,12,9,3
USR-00671,CAT-026,Cycling,Outdoor,3,2,1
USR-00672,CAT-017,Haircare,Wellness,10,9,1
USR-00672,CAT-019,Fitness,Wellness,8,5,3
USR-00672,CAT-020,Personal care,Wellness,12,10,2
USR-00673,CAT-009,Lighting,Home,4,4,0
USR-00673,CAT-021,Toys,Family,1,1,0
USR-00673,CAT-026,Cycling,Outdoor,8,8,0
USR-00673,CAT-027,Camping,Outdoor,10,8,2
USR-00673,CAT-028,Garden,Outdoor,6,5,1
USR-00673,CAT-029,Automotive,Outdoor,6,3,3
USR-00673,CAT-030,Sports,Outdoor,5,4,1
USR-00674,CAT-016,Skincare,Wellness,17,16,1
USR-00674,CAT-018,Supplements,Wellness,5,5,0
USR-00674,CAT-019,Fitness,Wellness,11,11,0
USR-00674,CAT-020,Personal care,Wellness,7,6,1
USR-00674,CAT-022,Baby care,Family,5,4,1
USR-00674,CAT-023,Books,Family,6,5,1
USR-00674,CAT-025,Board games,Family,3,2,1
USR-00675,CAT-016,Skincare,Wellness,11,10,1
USR-00675,CAT-018,Supplements,Wellness,8,6,2
USR-00675,CAT-019,Fitness,Wellness,6,4,2
USR-00675,CAT-021,Toys,Family,2,2,0
USR-00676,CAT-007,Cleaning,Home,3,3,0
USR-00676,CAT-013,Bags,Style,5,2,3
USR-00676,CAT-014,Accessories,Style,4,3,1
USR-00676,CAT-015,Jewelry,Style,11,9,2
USR-00677,CAT-019,Fitness,Wellness,3,1,2
USR-00677,CAT-025,Board games,Family,3,3,0
USR-00677,CAT-026,Cycling,Outdoor,6,5,1
USR-00677,CAT-027,Camping,Outdoor,6,5,1
USR-00677,CAT-029,Automotive,Outdoor,5,4,1
USR-00677,CAT-030,Sports,Outdoor,6,4,2
USR-00678,CAT-012,Shoes,Style,12,12,0
USR-00678,CAT-013,Bags,Style,8,7,1
USR-00678,CAT-014,Accessories,Style,11,10,1
USR-00678,CAT-019,Fitness,Wellness,2,2,0
USR-00678,CAT-030,Sports,Outdoor,2,1,1
USR-00679,CAT-001,Smartphones,Digital,8,4,4
USR-00679,CAT-002,Laptops,Digital,6,6,0
USR-00679,CAT-003,Headphones,Digital,4,3,1
USR-00679,CAT-004,Monitors,Digital,11,8,3
USR-00679,CAT-005,Storage,Digital,8,6,2
USR-00679,CAT-010,Bedding,Home,4,4,0
USR-00679,CAT-028,Garden,Outdoor,4,1,3
USR-00680,CAT-006,Kitchen appliances,Home,10,9,1
USR-00680,CAT-007,Cleaning,Home,13,11,2
USR-00680,CAT-008,Coffee,Home,12,10,2
USR-00680,CAT-011,Clothing,Style,10,7,3
USR-00680,CAT-014,Accessories,Style,4,3,1
USR-00680,CAT-015,Jewelry,Style,5,4,1
USR-00681,CAT-002,Laptops,Digital,7,6,1
USR-00681,CAT-004,Monitors,Digital,10,8,2
USR-00681,CAT-005,Storage,Digital,10,6,4
USR-00681,CAT-008,Coffee,Home,4,3,1
USR-00681,CAT-017,Haircare,Wellness,3,1,2
USR-00682,CAT-005,Storage,Digital,2,2,0
USR-00682,CAT-007,Cleaning,Home,11,6,5
USR-00682,CAT-008,Coffee,Home,9,9,0
USR-00682,CAT-010,Bedding,Home,4,4,0
USR-00682,CAT-018,Supplements,Wellness,3,3,0
USR-00683,CAT-001,Smartphones,Digital,9,6,3
USR-00683,CAT-002,Laptops,Digital,7,3,4
USR-00683,CAT-003,Headphones,Digital,7,4,3
USR-00683,CAT-004,Monitors,Digital,7,5,2
USR-00683,CAT-005,Storage,Digital,12,9,3
USR-00683,CAT-016,Skincare,Wellness,4,4,0
USR-00683,CAT-017,Haircare,Wellness,3,2,1
USR-00684,CAT-011,Clothing,Style,6,4,2
USR-00684,CAT-012,Shoes,Style,11,9,2
USR-00684,CAT-015,Jewelry,Style,7,6,1
USR-00684,CAT-026,Cycling,Outdoor,3,3,0
USR-00685,CAT-016,Skincare,Wellness,13,12,1
USR-00685,CAT-018,Supplements,Wellness,6,4,2
USR-00685,CAT-020,Personal care,Wellness,8,6,2
USR-00685,CAT-026,Cycling,Outdoor,6,2,4
USR-00685,CAT-028,Garden,Outdoor,7,6,1
USR-00685,CAT-029,Automotive,Outdoor,10,9,1
USR-00686,CAT-003,Headphones,Digital,4,3,1
USR-00686,CAT-004,Monitors,Digital,5,5,0
USR-00686,CAT-006,Kitchen appliances,Home,8,6,2
USR-00686,CAT-007,Cleaning,Home,13,8,5
USR-00686,CAT-008,Coffee,Home,10,6,4
USR-00686,CAT-010,Bedding,Home,13,12,1
USR-00687,CAT-006,Kitchen appliances,Home,6,6,0
USR-00687,CAT-008,Coffee,Home,5,4,1
USR-00687,CAT-010,Bedding,Home,7,5,2
USR-00687,CAT-011,Clothing,Style,11,7,4
USR-00687,CAT-012,Shoes,Style,11,7,4
USR-00687,CAT-013,Bags,Style,7,5,2
USR-00687,CAT-014,Accessories,Style,15,12,3
USR-00687,CAT-015,Jewelry,Style,6,4,2
USR-00688,CAT-007,Cleaning,Home,4,1,3
USR-00688,CAT-019,Fitness,Wellness,2,2,0
USR-00688,CAT-026,Cycling,Outdoor,8,6,2
USR-00688,CAT-027,Camping,Outdoor,8,5,3
USR-00688,CAT-028,Garden,Outdoor,8,7,1
USR-00688,CAT-029,Automotive,Outdoor,11,9,2
USR-00688,CAT-030,Sports,Outdoor,8,7,1
USR-00689,CAT-022,Baby care,Family,13,10,3
USR-00689,CAT-024,Stationery,Family,12,11,1
USR-00689,CAT-025,Board games,Family,12,10,2
USR-00689,CAT-028,Garden,Outdoor,5,1,4
USR-00690,CAT-011,Clothing,Style,6,4,2
USR-00690,CAT-012,Shoes,Style,5,5,0
USR-00690,CAT-013,Bags,Style,9,8,1
USR-00690,CAT-014,Accessories,Style,4,1,3
USR-00690,CAT-015,Jewelry,Style,8,5,3
USR-00690,CAT-026,Cycling,Outdoor,8,6,2
USR-00690,CAT-028,Garden,Outdoor,6,5,1
USR-00690,CAT-029,Automotive,Outdoor,4,3,1
USR-00691,CAT-006,Kitchen appliances,Home,10,10,0
USR-00691,CAT-007,Cleaning,Home,8,6,2
USR-00691,CAT-008,Coffee,Home,11,9,2
USR-00691,CAT-009,Lighting,Home,9,7,2
USR-00691,CAT-020,Personal care,Wellness,4,3,1
USR-00692,CAT-026,Cycling,Outdoor,8,8,0
USR-00692,CAT-027,Camping,Outdoor,6,5,1
USR-00692,CAT-028,Garden,Outdoor,4,4,0
USR-00693,CAT-006,Kitchen appliances,Home,10,9,1
USR-00693,CAT-007,Cleaning,Home,9,8,1
USR-00693,CAT-009,Lighting,Home,6,5,1
USR-00693,CAT-030,Sports,Outdoor,2,2,0
USR-00694,CAT-001,Smartphones,Digital,6,5,1
USR-00694,CAT-003,Headphones,Digital,5,3,2
USR-00694,CAT-004,Monitors,Digital,10,9,1
USR-00694,CAT-006,Kitchen appliances,Home,10,8,2
USR-00694,CAT-007,Cleaning,Home,7,4,3
USR-00694,CAT-009,Lighting,Home,9,7,2
USR-00694,CAT-010,Bedding,Home,8,6,2
USR-00695,CAT-015,Jewelry,Style,6,5,1
USR-00695,CAT-026,Cycling,Outdoor,6,5,1
USR-00695,CAT-027,Camping,Outdoor,8,8,0
USR-00695,CAT-028,Garden,Outdoor,10,8,2
USR-00695,CAT-029,Automotive,Outdoor,7,6,1
USR-00695,CAT-030,Sports,Outdoor,5,4,1
USR-00696,CAT-006,Kitchen appliances,Home,6,6,0
USR-00696,CAT-007,Cleaning,Home,6,4,2
USR-00696,CAT-010,Bedding,Home,6,3,3
USR-00696,CAT-011,Clothing,Style,8,7,1
USR-00696,CAT-012,Shoes,Style,10,9,1
USR-00696,CAT-013,Bags,Style,13,10,3
USR-00696,CAT-015,Jewelry,Style,14,7,7
USR-00697,CAT-015,Jewelry,Style,7,2,5
USR-00697,CAT-020,Personal care,Wellness,1,1,0
USR-00697,CAT-021,Toys,Family,10,7,3
USR-00697,CAT-022,Baby care,Family,5,4,1
USR-00697,CAT-023,Books,Family,7,6,1
USR-00697,CAT-024,Stationery,Family,8,4,4
USR-00697,CAT-025,Board games,Family,9,7,2
USR-00698,CAT-016,Skincare,Wellness,8,8,0
USR-00698,CAT-017,Haircare,Wellness,6,6,0
USR-00698,CAT-019,Fitness,Wellness,17,10,7
USR-00698,CAT-020,Personal care,Wellness,5,4,1
USR-00698,CAT-028,Garden,Outdoor,7,3,4
USR-00699,CAT-011,Clothing,Style,3,2,1
USR-00699,CAT-016,Skincare,Wellness,5,3,2
USR-00699,CAT-017,Haircare,Wellness,9,8,1
USR-00699,CAT-018,Supplements,Wellness,7,6,1
USR-00699,CAT-019,Fitness,Wellness,11,11,0
USR-00699,CAT-020,Personal care,Wellness,7,4,3
USR-00700,CAT-002,Laptops,Digital,2,2,0
USR-00700,CAT-006,Kitchen appliances,Home,12,11,1
USR-00700,CAT-008,Coffee,Home,10,8,2
USR-00700,CAT-009,Lighting,Home,12,8,4
USR-00700,CAT-010,Bedding,Home,9,5,4
USR-00700,CAT-012,Shoes,Style,2,2,0
USR-00701,CAT-001,Smartphones,Digital,2,1,1
USR-00701,CAT-006,Kitchen appliances,Home,7,5,2
USR-00701,CAT-007,Cleaning,Home,10,6,4
USR-00701,CAT-008,Coffee,Home,7,6,1
USR-00701,CAT-009,Lighting,Home,12,10,2
USR-00701,CAT-010,Bedding,Home,4,3,1
USR-00701,CAT-023,Books,Family,4,1,3
USR-00702,CAT-007,Cleaning,Home,10,8,2
USR-00702,CAT-008,Coffee,Home,9,7,2
USR-00702,CAT-009,Lighting,Home,8,7,1
USR-00702,CAT-015,Jewelry,Style,3,3,0
USR-00703,CAT-001,Smartphones,Digital,7,6,1
USR-00703,CAT-002,Laptops,Digital,12,10,2
USR-00703,CAT-003,Headphones,Digital,7,6,1
USR-00703,CAT-004,Monitors,Digital,11,7,4
USR-00703,CAT-005,Storage,Digital,9,7,2
USR-00703,CAT-009,Lighting,Home,2,1,1
USR-00704,CAT-027,Camping,Outdoor,9,9,0
USR-00704,CAT-029,Automotive,Outdoor,11,8,3
USR-00704,CAT-030,Sports,Outdoor,12,7,5
USR-00705,CAT-006,Kitchen appliances,Home,8,8,0
USR-00705,CAT-007,Cleaning,Home,9,8,1
USR-00705,CAT-008,Coffee,Home,10,6,4
USR-00705,CAT-009,Lighting,Home,2,1,1
USR-00705,CAT-010,Bedding,Home,5,3,2
USR-00705,CAT-011,Clothing,Style,3,2,1
USR-00705,CAT-012,Shoes,Style,7,5,2
USR-00705,CAT-014,Accessories,Style,9,5,4
USR-00706,CAT-016,Skincare,Wellness,13,12,1
USR-00706,CAT-017,Haircare,Wellness,7,6,1
USR-00706,CAT-018,Supplements,Wellness,10,7,3
